AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,Important,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount,,
Yes,15,5,,09/10/2008,100,55060,unknown,2015-06-05T17:36:01.323,2015-06-05T17:36:01.323,MrValdez,4248328,5261,1,6,php,"Php function argument error suppression, empty() isset() emulation",10,,
Yes,5,0,,09/10/2008,100,55093,unknown,2015-02-23T07:26:57.447,,Philippe ,0,4790,1,14,c++,How to deal with arrays (declared on the stack) in C++?,10,,
Yes,5,0,,09/10/2008,100,55101,unknown,2014-04-21T21:51:13.750,2013-11-19T12:58:29.100,travis,977032,3047,1,11,c#,How can I return an anonymous type from a method?,10,,
No,5,0,,09/10/2008,100,55130,unknown,2013-10-07T12:17:59.860,2013-10-07T12:17:03.043,John Meagher,2642204,1983,1,0,c#,NullReferenceException on instanciated object?,10,,
Yes,5,0,,09/10/2008,100,55147,unknown,2015-09-09T10:04:07.307,2015-09-09T10:04:07.307,SoapBox,1537726,1484,1,0,c#,Embed a File Chooser in a UserControl / Form,10,,
No,5,0,,09/10/2008,100,55180,unknown,2013-06-04T11:10:17.900,2008-09-10T20:17:21.377,travis,4872,4872,1,11,python,"In Python, how can you easily retrieve sorted items from a dictionary?",10,,
Yes,5,0,,09/10/2008,100,55203,unknown,2015-09-09T10:20:43.490,2015-09-09T10:20:43.490,Guy,1537726,1463,1,1,c#,How do I insert text into a textbox after popping up another window to request information?,10,,
Yes,15,0,,09/10/2008,100,55218,unknown,2014-02-04T16:53:15.283,2008-10-20T19:12:18.310,Gaius,5441,5441,1,11,php,Unique key generation,10,,
Yes,5,0,,09/10/2008,100,55223,unknown,2008-09-15T14:34:35.870,2008-09-10T21:13:58.807,Bill the Lizard,3654,3654,1,9,html,How do I implement a HTML cache for a PHP site?,10,,
No,5,0,,09/10/2008,100,55270,unknown,2014-05-16T14:46:33.487,2008-09-19T22:16:13.130,Matt Kantor,811,1965,1,4,c#,Refresh all update panels on the page?,10,,
No,5,0,,09/10/2008,100,55279,unknown,2016-03-04T15:56:05.237,2016-03-04T15:56:05.237,Soeren Kuklau,996815,5454,1,2,php,Kill a specific PHP script running on FastCGI / IIS?,10,,
Yes,15,0,,09/10/2008,100,55360,unknown,2014-07-16T15:40:45.070,2008-09-17T20:16:40.837,JasonBunting,4230,4230,1,3,c#,__doPostBack is not working in firefox,10,,
Yes,5,0,,09/10/2008,100,55365,unknown,2008-09-17T16:36:39.850,,Shog9,0,4872,1,4,python,How can I get Emacs' key bindings in Python's IDLE?,10,,
Yes,5,0,,09/10/2008,100,55369,unknown,2008-10-24T16:21:04.333,2008-10-24T16:21:04.350,Chris,3655,1432,1,3,java,Reading VC++ CArchive Binary Format (or Java reading (CObArray)),10,,
Yes,15,0,,09/10/2008,100,55375,unknown,2015-03-26T12:23:28.290,2015-03-26T12:23:28.290,David,1063716,5296,1,60,java,Extending an enum via inheritance,50,,
Yes,5,0,,09/10/2008,100,55391,unknown,2011-05-13T08:30:37.307,2008-09-11T22:37:16.180,travis,5675,5675,1,9,python,Python regular expression for HTML parsing (BeautifulSoup),10,,
Yes,5,0,,09/10/2008,100,55411,unknown,2013-02-07T09:44:31.693,2008-09-10T22:26:35.747,Mark Biek,5678,5678,1,8,c#,Path.GetTempFileName -- Directory name is invalid,10,,
Yes,5,0,,09/10/2008,100,55440,unknown,2014-07-14T14:25:47.843,2014-07-14T14:24:55.170,Marius,2354564,108465,1,2,java,Checking Inheritance with templates in C++,10,,
Yes,5,0,,09/10/2008,100,55451,unknown,2014-07-14T12:18:49.070,2014-07-14T12:18:49.070,David Hall,2354564,4341,1,0,c#,Which C# project type would you use to redevelop a MFC C++ activex control?,10,,
Yes,5,0,,09/10/2008,100,55463,unknown,2016-02-01T16:38:36.030,2016-02-01T16:38:36.030,Rob Cooper,457268,5196,1,12,mysql,Should I use one big SQL Select statement or several small ones?,10,,
Yes,5,0,,09/10/2008,100,55482,unknown,2014-07-14T12:13:27.007,2014-07-14T12:10:21.833,hop,2354564,4115,1,3,c#,Uninstall Command Fails Only in Release Mode,10,,
Yes,5,0,,09/10/2008,100,55487,unknown,2013-05-17T13:14:25.720,,travis,0,2789,1,1,java,Find the settings JNDI is using for error reporting,10,,
Yes,5,0,,09/10/2008,100,55502,unknown,2014-07-14T11:59:17.820,2012-07-23T21:50:24.900,jmein,5296,5296,1,11,c#,Return collection as read-only,10,,
Yes,5,0,,09/10/2008,100,55510,unknown,2014-02-12T06:25:08.483,,Dan,0,4790,1,41,c++,When do function-level static variables get allocated/initialized?,10,,
Yes,15,0,2011-03-25T12:32:28.007,09/10/2008,100,55517,unknown,2015-09-07T01:16:18.367,2015-09-07T01:16:18.367,Mark Biek,1832942,5302,1,127,c#,Very slow compile times on Visual Studio 2005,50,,
Yes,5,0,,09/11/2008,100,55532,unknown,2015-12-22T12:18:28.940,2015-12-22T12:18:28.940,Kamikaze Mercenary,3552770,4790,1,2,c++,Casting between multi- and single-dimentional arrays,10,,
Yes,5,0,,09/11/2008,100,55594,unknown,2013-05-29T16:23:39.537,,Bartosz Radaczyński,0,1075,1,11,css,CSS not being applied on non authenticated ASP.NET page,10,,
Yes,5,0,,09/11/2008,100,55612,unknown,2015-10-01T10:44:52.997,,brian d foy,0,204,1,43,css,CSS to increase size of first word,50,,
Yes,5,0,,09/11/2008,100,55641,unknown,2013-02-15T19:15:15.187,2012-11-12T04:47:05.320,Chris Smith,1561378,5694,1,87,c++,Unicode Processing in C++,10,,
Yes,5,0,,09/11/2008,100,55643,unknown,2015-06-05T17:31:37.617,2015-06-05T17:31:37.617,David Hall,4248328,3578,1,6,mysql,How do I keep a mySQL database secure?,10,,
Yes,5,0,,09/11/2008,100,55709,unknown,2014-09-17T18:59:36.447,,roman,0,4974,1,23,java,Streaming large files in a java servlet,50,,
Yes,5,0,,09/11/2008,100,55713,unknown,2015-06-05T17:30:55.413,2015-06-05T17:30:55.413,Mark Biek,4248328,5056,1,1,php,PHP: How do I check if all public methods of two classes return the same values?,10,,
Yes,15,0,,09/11/2008,100,55720,unknown,2015-05-13T08:38:04.280,2008-09-11T02:48:48.690,beaudetious,2600,3983,1,22,mysql,Find out where your PHP code is slowing down (Performance Issue),10,,
No,5,0,,09/11/2008,100,55752,unknown,2015-09-09T10:02:40.893,2015-09-09T10:02:40.893,serg10,1537726,4888,1,3,css,"What is the best way to cache a menu system locally, in the browser?",10,,
Yes,5,0,,09/11/2008,100,55753,unknown,2015-06-11T15:02:02.503,2012-06-11T09:17:00.070,jedatu,98607,1682,1,4,c++,Creating Custom Performance Counters in Visual C++,10,,
Yes,5,0,,09/11/2008,100,55757,unknown,2015-02-19T11:32:47.487,2015-02-19T11:32:47.487,Kevin Fairchild,927408,2542,1,2,php,PHP Multiform Validation and Redirection,10,,
No,5,0,,09/11/2008,100,55768,unknown,2014-03-29T14:37:57.713,2008-10-10T19:23:31.707,scottmarlowe,5058,131,1,38,php,How do I find a user's IP address with PHP?,10,,
Yes,5,0,,09/11/2008,1000,55828,unknown,2015-08-06T07:10:52.833,2015-06-21T04:22:29.540,John Sheehan,76337,4361,1,389,c#,How does one parse XML files?,100,,
Yes,5,0,,09/11/2008,100,55843,unknown,2008-09-17T17:41:35.983,,Mykroft,0,4884,1,3,c#,How can I test that my Linq IQueryable has executed,10,,
Yes,5,0,,09/11/2008,100,55859,unknown,2011-10-31T14:15:59.353,2011-10-31T14:15:59.353,travis,496830,195,1,8,c++,How can I catch all types of exceptions in one catch block?,10,,
No,5,0,,09/11/2008,100,55860,unknown,2010-10-21T03:38:54.947,,Brian Leahy,0,1790,1,6,c#,Why can't I delete this cookie?,10,,
Yes,5,0,,09/11/2008,100,55871,unknown,2015-12-16T12:27:08.683,2011-06-15T14:47:23.900,Jeremy,14065,3983,1,19,php,Track when user hits back button on the browser,10,,
Yes,5,0,,09/11/2008,100,55956,unknown,2014-06-09T09:49:38.660,2008-09-18T13:01:56.630,ΤΖΩΤΖΙΟΥ,2670,5742,1,16,php,mysql_insert_id alternative for postgresql,10,,
Yes,5,0,,09/11/2008,100,55963,unknown,2008-12-18T13:57:09.637,,KannoN,0,5023,1,4,c#,"Unsafe C# and pointers for 2d rendering, good or bad?",10,,
Yes,5,0,,09/11/2008,100,55978,unknown,2008-09-17T16:35:06.657,2008-09-17T16:30:52.847,Motti,5175,5175,1,0,c#,Test an object for NOT being a type,10,,
Yes,15,0,,09/11/2008,1000,55984,unknown,2016-01-12T17:42:57.993,2013-11-06T11:56:06.670,Compulsion,1671639,4883,1,563,c#,What is the difference between const and readonly?,100,,
Yes,15,0,,09/11/2008,1000,56011,unknown,2014-06-02T10:31:07.077,,moocha,0,4883,1,718,python,Single quotes vs. double quotes in Python,100,,
Yes,5,0,,09/11/2008,100,56045,unknown,2008-11-05T14:38:39.637,2008-11-05T14:38:39.637,Cherian,23855,3966,1,1,java,Stuts2 Tiles Tomcat suspected of changing UTF-8 to?,10,,
Yes,5,0,,09/11/2008,100,56046,unknown,2008-09-11T09:05:47.847,,Michael Stum,0,123,1,4,c++,Stop system entering 'standby',10,,
Yes,5,0,,09/11/2008,100,56078,unknown,2013-02-08T14:09:56.830,2013-02-08T14:09:56.830,John Millikin,1226915,91,1,7,c#,Merging two Collection<T>,10,,
Yes,5,0,,09/11/2008,100,56091,unknown,2012-09-02T04:01:02.383,2012-09-02T04:01:02.383,TonyB,656346,2958,1,3,c++,Pointers to C++ class methods,10,,
No,15,0,,09/11/2008,1000,56107,unknown,2011-11-22T09:09:46.267,2010-01-03T08:29:36.473,Sam Hasler,222815,327,1,66,c#,What is the best way to parse html in C#?,100,,
Yes,5,0,,09/11/2008,100,56121,unknown,2012-01-03T13:18:42.533,,John Channing,0,123,1,38,c#,IPC Mechanisms in C# - Usage and Best Practices,10,,
Yes,5,0,,09/11/2008,100,56145,unknown,2013-08-02T08:46:09.653,2013-08-02T08:46:09.653,Joe Barone,59303,5760,1,5,c++,MFC IE embedded web browser wackiness,10,,
Yes,5,0,,09/11/2008,100,56208,unknown,2013-06-19T11:19:52.177,2013-06-19T11:19:52.177,Jon Ericson,1288,82,1,3,c#,WMI - Directly accessing the singleton instance of Win32_OperatingSystem,10,,
Yes,5,0,,09/11/2008,100,56224,unknown,2010-10-02T20:09:54.343,2008-11-02T02:39:12.320,JohnMcCon,3850,5175,1,2,c#,Creating objects driven by the database to populate a Treeview - very slow,10,,
Yes,5,0,,09/11/2008,100,56229,unknown,2015-02-16T14:12:52.703,2012-10-12T16:47:56.200,Deeno,815724,5190,1,33,python,XML writing tools for Python,10,,
Yes,5,0,,09/11/2008,100,56271,unknown,2015-03-06T14:00:58.397,2015-03-06T14:00:58.397,John D. Cook,2641576,51,1,3,c#,Context.User losing Roles after being assigned in Global.asax.Application_AuthenticateRequest,10,,
Yes,5,0,,09/11/2008,100,56279,unknown,2010-10-06T19:20:26.280,2008-09-13T19:15:38.613,hop,278,278,1,5,html,Export ASPX to HTML,10,,
Yes,5,0,,09/11/2008,100,56313,unknown,2010-03-23T13:51:06.897,,Kevin Fairchild,0,4687,1,7,c#,ReSharper Code Cleanup/Reformat Code feature vs Versioning Control Systems,10,,
Yes,5,0,,09/11/2008,100,56340,unknown,2008-09-30T18:27:21.453,2008-09-11T13:32:25.197,Chris,1084,1084,1,0,c++,Can I set a data breakpoint in runtime in System C (or in Plain Vanilla C++)?,10,,
Yes,15,0,,09/11/2008,100,56342,unknown,2009-05-06T06:22:49.447,2008-09-26T16:57:45.213,Tyler,9567,5791,1,5,c#,What's the best way of parsing strings?,10,,
Yes,5,0,,09/11/2008,100,56347,unknown,2015-04-29T21:18:40.073,,David,0,445087,1,25,java,"Iterators in C++ (stl) vs Java, is there a conceptual difference?",10,,
Yes,5,0,,09/11/2008,100,56357,unknown,2011-04-06T21:32:26.277,2009-06-15T15:53:20.653,Mark Biek,1300,5789,1,5,c#,Precompilation and startup times on ASP.Net,10,,
Yes,15,0,,09/11/2008,100,56391,unknown,2016-01-07T15:28:16.997,2011-11-14T02:12:36.830,Chad,r&#244,me,54680,2796,1,17,c++,Automatically checking for a new version of my application,10
Yes,5,0,,09/11/2008,100,56417,unknown,2008-09-19T23:55:08.023,2008-09-18T19:29:23.983,Chris Hanson,85,3497,1,18,python,Anyone used Dabo for a medium-big project?,10,,
Yes,5,0,,09/11/2008,100,56424,unknown,2013-12-02T13:55:03.633,2013-12-02T13:55:03.633,Chris,2432317,887,1,3,c++,What can cause a reduction in frame rate when upgrading a graphics card?,10,,
Yes,5,0,,09/11/2008,100,56443,unknown,2010-02-04T05:53:50.993,2008-09-25T11:17:14.347,Hank Gay,615,4660,1,14,c#,Create drop down list options from enum in a DataGridView,10,,
No,5,0,,09/11/2008,100,56445,unknown,2015-12-14T01:37:23.380,2015-12-14T01:37:23.380,Andrew Edgecombe,5299236,0,1,5,jquery,"ASP.Net MVC, AJAX, and progressive enhancement",10,,
Yes,5,0,,09/11/2008,100,56478,unknown,2009-10-07T09:22:35.510,2008-09-25T20:17:42.847,Jon Limjap,5798,5798,1,9,c#,How to interact with Windows Media Player in C#,50,,
Yes,5,0,,09/11/2008,100,56479,unknown,2013-08-06T00:29:24.660,2013-08-06T00:29:24.660,cdleary,727208,3212,1,6,html,Will .NET MVC give me the HTML/CSS/JS separation I need?,10,,
Yes,5,0,,09/11/2008,100,56500,unknown,2012-06-28T12:36:42.467,2011-09-29T14:59:07.383,jcarrascal,500584,5816,1,5,c++,Can't access variable in C++ DLL from a C app,10,,
Yes,5,0,,09/11/2008,100,56518,unknown,2015-01-07T16:55:39.140,2013-01-30T17:25:04.563,David Hall,41071,93,1,49,c#,Is there any difference between bool? and Nullable<bool>?,10,,
Yes,5,0,,09/11/2008,100,56521,unknown,2012-10-04T14:35:46.543,,EnderMB,0,0,1,2,c#,Windows Forms Designer upset by a control with a nullable property,10,,
Yes,5,0,,09/11/2008,100,56546,unknown,2010-11-24T03:00:01.270,,cdleary,0,5742,1,5,php,"activerecord as model, is this a good idea?",10,,
Yes,5,0,,09/11/2008,100,56547,unknown,2013-10-08T14:14:24.327,2009-03-24T20:38:12.010,Brad Wilson,60647,5556,1,71,c#,How do you perform a CROSS JOIN with LINQ to SQL?,10,,
Yes,15,0,,09/11/2008,100,56568,unknown,2016-01-17T05:20:45.287,2014-04-02T14:31:56.730,Mark Biek,0,5742,1,5,php,performing datetime related operations in PHP,10,,
Yes,15,0,,09/11/2008,100,56615,unknown,2012-11-23T18:49:34.767,,charlesroper,0,4249,1,41,html,"Does IE7 have a ""developer mode"" or plugin like Firefox/Chrome/Safari?",50,,
Yes,5,0,,09/11/2008,100,56630,unknown,2011-10-05T20:45:41.933,,Sn,0,4257,1,2,css,How can I get a fixed-position menu like slashdot's comment filtration menu,10,,
No,5,0,,09/11/2008,100,56642,unknown,2015-07-09T15:41:58.463,,Chris,0,895,1,54,c#,Loader lock error,10,,
Yes,5,0,,09/11/2008,100,56654,unknown,2009-11-09T03:48:24.757,,Ray Vega,0,2348,1,1,c#,How do I access performance counters from C# in Windows XP Embedded?,10,,
Yes,5,0,,09/11/2008,100,56658,unknown,2012-12-03T05:59:17.173,2009-03-08T20:47:18.787,chills42,4966,5182,1,39,html,How do I specify in HTML or CSS the absolute minimum width of a table cell,50,,
Yes,5,0,,09/11/2008,100,56682,unknown,2008-12-02T20:11:42.213,2008-10-06T10:10:28.860,Shog9,6899,3153,1,7,c++,How to see if a subfile of a directory has changed,10,,
Yes,5,0,,09/11/2008,100,56687,unknown,2014-11-07T07:07:50.797,2009-01-27T01:29:52.403,Brian R. Bondy,5812,5812,1,7,java,How do I ensure that RMI uses only a specific set of ports?,10,,
Yes,5,0,,09/11/2008,100,56692,unknown,2015-06-19T22:29:11.570,,Wheelie,0,2868,1,36,c#,Random weighted choice,10,,
Yes,5,0,,09/11/2008,100,56698,unknown,2008-09-11T22:41:59.853,,zacherates,0,0,1,2,c#,Best way to get a list of differences between 2 of the same objects,10,,
Yes,5,0,,09/11/2008,100,56707,unknown,2008-09-13T22:06:39.123,,Roger Pate,0,5054,1,5,java,Java Right Click does not make a selection. What is the easiest way to solve this globally?,10,,
Yes,5,0,,09/11/2008,100,56722,unknown,2012-06-06T11:52:04.780,,Rob Cooper,0,1419,1,3,java,Automated processing of an Email in Java,10,,
Yes,5,0,,09/11/2008,100,56729,unknown,2011-05-05T05:03:03.173,2011-05-05T05:03:03.173,Dmitry Shechtman,95,95,1,2,c#,How to call the AllocateAndInitializeSid function from C#?,10,,
Yes,5,0,,09/11/2008,100,56737,unknown,2014-03-05T16:35:40.167,2012-11-15T03:18:09.543,skolima,543969,1605,1,25,java,Is DocumentBuilder.parse() thread safe?,10,,
Yes,5,0,,09/11/2008,100,56741,unknown,2014-06-19T08:30:42.760,2009-03-31T14:31:58.823,Oli,3153,3153,1,3,c++,File system info - how to query it?,10,,
Yes,5,0,,09/11/2008,100,56767,unknown,2011-08-01T05:42:15.710,2011-08-01T05:42:15.710,Richard Morgan,51507,1360,1,-1,c#,Difference in DataSet Initialization in C#,10,,
Yes,15,0,,09/11/2008,100,56820,unknown,2015-11-18T04:10:22.283,2008-09-11T15:17:36.987,Rob Cooper,736,736,1,60,python,round() in Python doesn't seem to be rounding properly,50,,
Yes,15,0,,09/11/2008,100,56843,unknown,2013-07-09T10:20:24.467,2008-09-11T16:13:20.630,Chris Jester-Young,bastien Rocca-Serra,2797,2797,1,7,java,Looking for an HQL builder (Hibernate Query Language),10,
Yes,5,0,,09/11/2008,100,56865,unknown,2010-02-10T19:16:30.603,,Mark Biek,0,0,1,3,java,Calling a Web Service from Seam,10,,
Yes,5,0,,09/11/2008,100,56908,unknown,2012-11-11T20:05:49.567,2012-11-11T20:05:49.567,Ray Vega,2598,2429,1,31,c#,C#: Create a virtual drive in Computer,10,,
Yes,5,0,,09/11/2008,100,56943,unknown,2008-09-15T13:51:59.640,2008-09-11T17:59:40.437,Cheekysoft,5896,5896,1,5,java,Yes/No dialog in Java ME,10,,
No,5,0,,09/11/2008,100,56954,unknown,2013-12-06T15:21:53.077,,Jeff Atwood,0,4792,1,32,java,EasyMock: How do I create a mock of a genericized class without a warning?,10,,
Yes,5,0,,09/11/2008,100,56974,unknown,2015-09-17T16:31:52.297,2015-09-17T16:31:52.297,Jason W,3453226,292,1,137,java,Keyword for the outer class from an anonymous inner class,10,,
Yes,15,0,,09/11/2008,100,57002,unknown,2015-04-20T13:46:22.310,,Brian Boatright,0,2443,1,67,css,CSS to make an empty cell's border appear?,50,,
Yes,5,5,,09/11/2008,100,57010,unknown,2008-09-26T13:12:28.780,2008-09-26T13:12:28.780,Tadmas,4200,4200,1,6,c#,Best way to reduce sequences in an array of strings,10,,
No,15,0,,09/11/2008,100,57020,unknown,2012-01-12T15:30:13.313,2009-11-25T20:58:30.810,travis,75500,1695,1,29,c#,Which .Net collection for adding multiple objects at once and getting notified?,10,,
Yes,5,0,,09/11/2008,100,57034,unknown,2008-11-22T03:24:56.053,,Rob Cooper,0,2186,1,8,java,jQuery and Java applets,10,,
No,5,0,,09/11/2008,100,57091,unknown,2016-01-14T20:31:46.250,2014-02-24T00:58:54.067,IainMH,2126792,5348,1,7,html,How to position a DIV to fill all available space between a header DIV and a footer DIV?,10,,
Yes,5,0,,09/11/2008,100,57094,unknown,2014-07-26T08:54:10.293,,Aardvark,0,4872,1,11,c#,How can I programmatically run the ASP.Net Development Server using C#?,10,,
No,5,0,,09/11/2008,100,57102,unknown,2014-11-12T00:04:45.700,2008-11-18T19:44:40.040,Toran Billups,445087,5425,1,43,java,Embedded java databases,10,,
Yes,5,0,,09/11/2008,100,57145,unknown,2008-09-11T21:36:31.693,,travis,0,2881,1,6,java,Using Small (1-10 Items) Instance-Level Collections in Java,10,,
Yes,5,0,,09/11/2008,100,57194,unknown,2011-12-19T18:44:46.553,2011-12-19T18:44:46.553,John Topley,1104926,111,1,1,java,FTP Timeout on NLST when directory is empty,10,,
Yes,5,0,,09/11/2008,100,57350,unknown,2011-08-07T06:52:28.990,,erickson,0,327,1,23,c#,How do I get the current user's Local Settings folder path in C#?,10,,
Yes,5,0,,09/11/2008,100,57355,unknown,2008-09-16T06:59:49.340,2008-09-11T19:18:49.810,Rune Jacobsen,893,3175,1,7,c++,Const Struct&,10,,
Yes,5,0,,09/11/2008,100,57382,unknown,2012-07-12T13:40:49.867,2008-10-01T09:38:34.667,Chris Conway,123,5285,1,6,c#,Obout controls in C# .Net,10,,
Yes,5,0,,09/11/2008,100,57383,unknown,2015-12-15T19:32:57.507,2008-09-11T19:26:51.367,Andy Lester,3205,3205,1,145,c#,"In C#, how can I rethrow InnerException without losing stack trace?",10,,
Yes,5,0,,09/11/2008,100,57439,unknown,2010-06-13T12:54:58.813,2010-01-12T01:58:49.667,Aardvark,56338,1782,1,10,c#,Activator.CreateInstance(string) and Activator.CreateInstance<T>() difference,10,,
No,15,0,,09/11/2008,100,57449,unknown,2011-01-04T14:50:31.523,2008-09-11T19:56:27.067,Rob Cooper,736,5422,1,8,c#,"Upgrading from .NET 1.1 to .NET 2.0, what to expect?",10,,
No,5,0,,09/11/2008,100,57471,unknown,2011-11-01T05:43:44.297,2011-11-01T05:43:44.297,aryeh,58074,5964,1,3,c#,C# graph traversal - tracking path between any two nodes,10,,
Yes,5,0,,09/11/2008,100,57479,unknown,2015-05-28T19:13:41.537,2015-05-28T19:13:41.537,Ben Alpert,5405,5405,1,1,jquery,AJAX Dropdowns (HTML Select) in Firefox with JQuery,10,,
No,15,10,,09/11/2008,2000,57483,unknown,2015-12-02T10:00:47.717,2015-03-02T22:35:15.050,Schwern,2123620,123,1,1488,c++,What are the differences between a pointer variable and a reference variable in C++?,100,,
Yes,5,0,,09/11/2008,100,57484,unknown,2014-08-13T19:09:41.453,2008-09-11T20:10:16.533,Brian Boatright,1310,1310,1,48,java,"How do you ""OR"" criteria together when using a criteria query with hibernate?",10,,
Yes,5,0,,09/11/2008,100,57522,unknown,2011-07-30T19:21:59.587,2008-09-12T01:03:22.163,Judah Himango,2755,2755,1,2,jquery,Javascript array with a mix of literals and arrays,10,,
Yes,5,0,,09/11/2008,100,57537,unknown,2012-03-02T17:58:35.430,2009-11-27T19:24:47.043,Turbulent Intellect,104096,4682,1,5,java,Accessing Tomcat Context Path from Servlet,10,,
No,5,0,,09/11/2008,100,57557,unknown,2013-12-02T13:30:32.960,2013-12-02T13:30:32.960,Brad Tutterow,2432317,4337,1,5,c#,Mail Storage Quota Checker in C#,10,,
