AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,Id,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,PostTypeId,Score,Tags,Title,ViewCount,,
Yes,7,0,,08/26/2008,26,28395,2016-02-26T16:46:47.970,2016-02-26T16:46:47.970,Ross,4306076,2863,1,56,php,Passing $_POST values with cURL,79368,,
Yes,2,0,,08/26/2008,1,28428,2014-01-30T07:15:06.890,2014-01-30T07:15:06.890,,1737819,1288,1,4,java,How do I get the path where the user installed my Java application?,3214,,
Yes,3,0,,08/26/2008,7,28529,2008-08-27T11:24:16.923,2008-08-26T16:44:08.020,travis,1414,1403,1,25,jquery,How would you handle errors when using jQuery.ajax()?,6004,,
Yes,4,0,,08/26/2008,1,28538,2012-05-02T12:19:34.147,2012-05-02T12:19:34.147,horace,1145792,2887,1,4,java,Java import/export dependencies,1567,,
Yes,7,1,,08/26/2008,2,28559,2009-01-13T21:27:28.583,2009-01-13T21:27:28.583,Ben Blank,46387,116,1,9,python,Most Pythonic way equivalent for: while ((x = next()) != END),688,,
Yes,4,0,,08/26/2008,1,28577,2011-11-28T03:37:39.813,2011-11-28T03:37:39.813,,148,2972,1,3,c#,Globalization architecture,555,,
Yes,15,0,,08/26/2008,9,28605,2012-04-27T08:04:43.927,2009-06-06T13:12:50.807,sparkes,356,356,1,20,c++,C on Visual Studio,49909,,
No,3,0,,08/26/2008,1,28607,2008-09-22T13:26:44.593,2008-09-22T02:13:37.597,Jason Etheridge,2193,2313,1,1,c#,Why do my exception stack traces always point to the last method line?,554,,
Yes,15,5,,08/26/2008,129,28637,2016-01-04T22:19:10.913,2011-12-21T20:36:54.543,,63550,2469,1,353,c#,Is DateTime.Now the best way to measure a function's performance?,42134,,
Yes,7,0,,08/26/2008,0,28642,2015-09-06T13:40:05.963,2015-09-06T13:03:44.663,Chris,2002471,1212,1,6,c#,Finding controls that use a certain interface in ASP.NET,1938,,
Yes,4,0,,08/26/2008,0,28654,2015-11-20T11:37:58.943,2015-11-20T11:37:58.943,Kievia,3218692,1076,1,0,c#,Debugging Web Service with SOAP Packet,1955,,
Yes,3,0,,08/26/2008,2,28668,2009-06-24T17:37:14.203,2008-09-12T17:49:10.173,steveth45,1892,1892,1,8,python,Best way to extract data from a FileMaker Pro database in a script?,8247,,
Yes,6,0,,08/26/2008,1,28675,2014-02-22T21:38:25.853,2014-02-22T21:38:25.853,,772385,2612,1,3,java,How to avoid OutOfMemoryError when using Bytebuffers and NIO?,6525,,
No,6,0,,08/26/2008,0,28708,2008-08-28T07:53:43.473,,,0,1975282,1,1,c#,Process.StartTime Access Denied,3544,,
Yes,12,1,,08/26/2008,2,28713,2016-01-14T19:20:11.727,2008-08-27T04:44:26.417,Erik &#214,jebo,276,276,1,14,html,Is there a simple way to make html textarea and input type text equally wide?,39216,
Yes,7,3,,08/26/2008,28,28716,2015-06-20T21:50:57.320,2012-04-01T08:56:25.747,Orion Edwards,1219121,2633,1,54,php,Which PHP opcode cacher should I use to improve performance?,9387,,
Yes,9,1,,08/26/2008,3,28756,2013-01-03T13:39:32.550,2008-08-26T18:12:37.043,Konrad Rudolph,1968,2993,1,20,c#,The best way to get a count of IEnumerable<T>,25081,,
Yes,5,0,,08/26/2008,0,28768,2008-08-28T14:07:45.460,2008-08-28T14:07:45.460,Brad Barker,12081,12081,1,0,c#,Simple Object to Database Product,433,,
Yes,7,0,,08/26/2008,18,28796,2016-01-11T13:03:03.480,2008-08-26T19:45:53.497,sasb,52,2900,1,46,python,What refactoring tools do you use for Python?,17100,,
Yes,3,0,,08/26/2008,3,28832,2014-02-08T19:03:58.983,2014-02-08T19:03:58.983,Iker,321731,2697,1,14,java,Java and manually executing finalize,10511,,
No,14,0,2009-08-18T15:42:02.393,08/26/2008,43,28858,2014-08-05T13:53:26.383,2009-08-18T15:42:02.393,Adam Haile,3055,3055,1,39,c#,Coolest C# LINQ/Lambdas trick you've ever pulled?,9982,,
No,4,0,,08/26/2008,0,28878,2012-12-18T12:57:01.050,2011-08-15T11:40:19.133,,328193,2601,1,9,php,Determine Parent Node Of DOMElement,16303,,
Yes,10,0,,08/26/2008,1,28896,2010-05-20T22:19:37.000,2009-02-24T18:23:59.887,Scottie T,6688,1782,1,9,c#,Datatypes for physics,642,,
Yes,8,0,,08/26/2008,11,28949,2013-10-16T10:43:45.660,,,0,572,1,25,java,Why do you not explicitly call finalize() or start the garbage collector?,12747,,
Yes,3,1,,08/26/2008,1,28961,2015-11-02T06:26:22.957,2009-03-27T02:58:15.000,Joe Koberg,76310,3117,1,7,python,What's the best way to use web services in python?,993,,
Yes,4,0,,08/26/2008,0,29141,2011-02-02T15:42:32.170,2008-08-27T16:25:51.627,Chad Boyer,3135,3135,1,11,c#,"Using Interop with C#, Excel Save changing original. How to negate this?",18154,,
Yes,8,1,,08/26/2008,53,29155,2015-12-17T09:31:15.903,2011-09-30T15:09:46.403,Drew Noakes,854965,2993,1,159,c#,What are the differences between delegates and events?,51331,,
Yes,4,3,,08/26/2008,1,29157,2013-07-25T15:25:56.450,2008-12-02T15:50:18.653,Simon,15371,2543,1,12,c#,How do I make a PictureBox use Nearest Neighbor resampling?,5405,,
Yes,10,0,,08/26/2008,6,29174,2014-04-01T13:43:12.620,2008-08-27T16:06:13.767,Tyler,2363,2363,1,17,jquery,SimpleModal breaks ASP.Net Postbacks,9507,,
Yes,7,0,2010-09-14T14:38:51.357,08/27/2008,6,29242,2013-09-27T09:13:22.007,2013-04-12T18:57:52.813,Kristopher Johnson,1175,1175,1,9,c++,Off-the-Shelf C++ Hex Dump Code,11246,,
Yes,3,0,,08/27/2008,2,29243,2012-10-29T21:12:59.370,2012-10-29T21:12:59.370,mmattax,321731,1638,1,14,python,How do I create an xml document in python,16246,,
Yes,7,0,,08/27/2008,0,29244,2016-01-14T19:49:25.940,2014-07-08T11:27:57.347,Orion Edwards,3326275,234,1,5,html,HTML Select Tag with black background - dropdown triangle is invisible in Firefox 3,22036,,
Yes,6,0,,08/27/2008,1,29284,2016-03-04T15:51:34.707,2016-03-04T15:51:34.707,Mart&#237,n Marconcini,996815,2684,1,4,c#,Windows Vista: Unable to load DLL 'x.dll': Invalid access to memory location. (DllNotFoundException),9668,
Yes,7,0,,08/27/2008,4,29324,2015-12-23T10:26:37.090,2015-05-07T17:34:15.663,Dave L.,3924118,145,1,4,java,How do I create a hash table in Java?,43242,,
No,5,0,,08/27/2008,7,29346,2012-08-10T12:29:41.407,2012-08-10T10:34:16.610,,298479,493,1,8,c#,Access files from network share in c# web app,23075,,
No,8,0,,08/27/2008,0,29357,2009-07-07T08:48:39.290,2008-08-27T03:32:06.823,jtyost2,657,657,1,1,java,Security For Voting Application,534,,
Yes,9,2,,08/27/2008,6,29383,2015-11-16T14:28:18.800,,,0,2147,1,46,c++,Converting bool to text in C++,66698,,
Yes,12,4,,08/27/2008,86,29426,2012-06-10T23:23:39.830,,,0,2612,1,125,java,Best GUI designer for eclipse?,362236,,
Yes,4,0,,08/27/2008,0,29436,2008-09-24T15:27:31.150,2008-09-24T15:27:31.150,Oli,12870,636,1,6,c#,Compact Framework - how do I dynamically create type with no default constructor?,4258,,
Yes,4,0,,08/27/2008,1,29460,2013-10-29T20:53:28.990,,,0,493,1,3,c#,Stop the taskbar flashing,5205,,
Yes,7,1,,08/27/2008,4,29461,2015-07-14T07:50:14.947,2015-07-14T07:50:14.947,codeLes,3218692,3030,1,10,java,What is a MUST COVER in my Groovy presentation?,873,,
Yes,20,3,,08/27/2008,294,29482,2016-01-07T20:11:21.593,2014-10-29T17:57:52.370,,220935,493,1,1552,c#,Cast int to enum in C#,597711,,
Yes,6,0,,08/27/2008,3,29505,2009-02-20T17:34:13.313,,,0,3431280,1,4,java,Deserialize in a different language,2820,,
Yes,12,2,,08/27/2008,29,29516,2013-10-09T07:44:37.330,2008-09-03T05:00:20.097,Scott,1915,1915,1,58,java,Template Engines for Spring Framework,45422,,
Yes,3,0,,08/27/2008,1,29525,2015-08-24T22:19:03.540,2015-08-24T22:19:03.540,,4424636,2976,1,1,php,Opcode cache impact on memory usage,422,,
Yes,5,0,,08/27/2008,10,29562,2011-01-17T19:00:23.223,2008-09-14T13:36:55.020,Jim Robert,2908,2908,1,23,python,Python distutils - does anyone know how to use it?,9139,,
Yes,6,0,,08/27/2008,1,29654,2010-03-07T22:43:52.340,2010-03-07T22:43:52.340,,2660,2660,1,6,c#,WinForms databinding and foreign key relationships,3379,,
Yes,3,2,,08/27/2008,19,29664,2015-12-23T19:06:29.617,,,0,2231,1,74,c#,How to catch SQLServer timeout exceptions,47273,,
Yes,2,0,,08/27/2008,5,29686,2015-10-08T08:22:10.203,2015-10-08T08:20:44.187,,67579,91,1,12,c#,"Set ASP.net executionTimeout in code / ""refresh"" request",7495,,
Yes,6,0,,08/27/2008,11,29689,2016-01-06T14:05:42.850,2016-01-06T14:05:42.850,Alotor,584674,2937,1,24,java,Javadoc template generator,24794,,
Yes,3,0,,08/27/2008,1,29694,2008-10-08T22:28:12.223,2008-10-08T22:28:12.223,Nigel Campbell,15401,2077,1,1,mysql,How to work around unsupported unsigned integer field types in MS SQL?,2593,,
Yes,3,2,,08/27/2008,5,29696,2013-11-19T10:28:15.340,,,0,2253,1,29,c#,How do you stop the Designer generating code for public properties on a User Control?,7449,,
Yes,3,2,,08/27/2008,4,29709,2014-03-17T11:11:14.527,2014-03-17T02:27:57.610,Chris,1269037,238,1,16,jquery,"How do I get the (x, y) pixel coordinates of the caret in text boxes?",6941,,
Yes,7,0,,08/27/2008,1,29731,2009-08-13T14:09:33.593,2008-08-27T11:19:19.323,John Hunter,2253,2253,1,3,c#,What is the best way to sort a data bound combo box?,7064,,
Yes,1,0,,08/27/2008,2,29733,2008-08-29T16:58:16.030,2008-09-10T18:13:57.947,,-1,1968,1,6,python,Trackback/Pingback libraries for Python/Ruby?,894,,
Yes,2,0,,08/27/2008,3,29734,2013-05-02T06:59:33.647,2013-05-02T06:59:33.647,,472792,959,1,5,java,Why stateless session beans are single threaded?,2310,,
Yes,2,0,,08/27/2008,0,29746,2013-05-23T15:58:46.560,2013-05-23T15:58:46.560,Rob Cooper,445131,115,1,2,php,Get the Directory sizes on a Remote Host with a PHP script,797,,
No,6,0,,08/27/2008,4,29751,2012-08-31T23:52:43.143,2012-08-31T23:50:01.850,travis,63550,2138,1,15,java,How can I make this code to submit a UTF-8 form textarea with jQuery/Ajax work?,33258,,
Yes,3,0,,08/27/2008,0,29820,2014-01-30T07:15:38.813,2014-01-30T07:15:38.813,,1737819,142,1,5,java,Java return copy to hide future changes,967,,
Yes,2,0,,08/27/2008,1,29845,2013-09-02T13:28:54.263,,,0,1090,1,13,c#,Dynamic reference to resource files in C#,15337,,
Yes,5,0,,08/27/2008,0,29856,2015-02-28T14:12:04.193,2015-02-28T14:12:04.193,,4099593,3431280,1,2,python,Install Python to match directory layout in OS X 10.5,606,,
Yes,13,1,,08/27/2008,6,29869,2014-05-14T10:10:54.000,2009-11-22T09:16:21.810,Jerub,20938,274,1,16,html,Regex to match all HTML tags except <p> and </p>,30719,,
Yes,5,0,,08/27/2008,2,29890,2012-08-19T13:53:05.437,2008-09-03T16:12:49.187,,-1,3186,1,9,c++,How to get your own (local) IP-Address from an udp-socket (C/C++),11005,,
Yes,12,0,,08/27/2008,13,29943,2014-05-07T16:00:06.593,2014-05-07T16:00:06.593,,260080,184,1,43,html,How to submit a form when the return key is pressed?,137420,,
Yes,6,0,,08/27/2008,0,29980,2008-09-22T18:34:34.370,2008-08-31T07:42:11.730,Mark Biek,305,266,1,5,c#,How should I test a method that populates a list from a DataReader?,530,,
Yes,5,0,,08/27/2008,1,30003,2015-11-20T11:37:44.667,2015-11-20T11:37:44.667,,3218692,2138,1,7,jquery,How to compare an html entity with jQuery,5119,,
Yes,4,0,,08/27/2008,0,30004,2008-08-31T07:46:28.477,2008-08-31T07:46:28.477,Mark Biek,305,87645,1,6,c#,Can you use LINQ tools such as SQLMetal with an access database?,1715,,
Yes,11,0,,08/27/2008,26,30005,2015-05-23T07:31:03.737,2011-12-12T04:07:51.090,Rob Cooper,31671,3168,1,77,jquery,How do I fire an event when a iframe has finished loading in jQuery?,145032,,
Yes,7,1,,08/27/2008,8,30080,2012-03-13T14:39:19.333,,,0,623,1,31,c#,How to know if a line intersects a plane in C#? - Basic 2D geometry,13223,,
Yes,5,0,,08/27/2008,0,30099,2010-12-01T22:45:03.273,,,0,841,1,4,c++,"C++ - What does ""Stack automatic"" mean?",856,,
Yes,14,0,,08/27/2008,12,30101,2015-11-07T23:35:50.533,2008-09-12T21:14:13.003,,-1,3205,1,35,c#,Is there an automatic code formatter for C#?,34025,,
Yes,5,0,,08/27/2008,0,30121,2014-12-13T01:51:24.733,2014-12-13T01:51:24.733,,1810429,356,1,8,php,Making a JavaScript regex equivalent to a PHP regex,6594,,
Yes,4,0,,08/27/2008,0,30160,2012-05-04T00:58:15.777,2012-05-04T00:58:15.777,,127036,3030,1,4,java,Is there a Java Console/Editor similar to the GroovyConsole?,1004,,
Yes,9,1,,08/27/2008,2,30170,2016-01-14T20:02:13.480,,,0,797,1,8,css,Avoiding repeated constants in CSS,3901,,
Yes,3,0,,08/27/2008,1,30171,2009-06-10T20:27:10.547,2008-08-27T17:23:50.273,Chris Marasti-Georg,96,96,1,4,java,Why won't .NET deserialize my primitive array from a web service?,5191,,
Yes,3,0,,08/27/2008,1,30188,2015-12-14T06:58:31.503,2015-12-14T06:58:31.503,,3583831,2993,1,4,c#,How can I format a javascript date to be serialized by jQuery,1683,,
Yes,24,2,,08/27/2008,40,30251,2013-06-14T17:04:39.883,2011-06-16T20:46:45.873,Rob,294313,2141,1,92,html,Tables instead of DIVs,14126,,
Yes,11,0,,08/27/2008,4,30281,2011-03-23T00:00:48.740,2010-07-22T14:06:44.453,,21234,3245,1,18,java,How Popular is the Seam Framework,9505,,
Yes,4,0,,08/27/2008,0,30307,2012-04-25T23:12:29.810,2012-04-25T23:12:29.810,Mark Biek,1332690,305,1,-1,php,Why would getcwd() return a different directory than a local pwd?,1038,,
Yes,11,0,,08/27/2008,18,30319,2015-12-27T05:24:51.037,2015-12-27T05:24:51.037,,1317053,2098,1,64,html,Is there a HTML opposite to <noscript>?,12223,,
Yes,5,2,,08/27/2008,23,30328,2015-11-20T19:57:50.790,2008-08-27T15:25:31.040,Keith,905,3249,1,23,c#,OCR with the Tesseract interface,42582,,
No,2,0,,08/27/2008,0,30337,2008-08-27T15:18:51.570,,,0,2881,1,7,java,Install-base of Java JRE?,1252,,
Yes,1,0,,08/27/2008,0,30342,2012-04-25T21:23:48.973,2012-04-25T21:23:48.973,,1332690,2993,1,1,jquery,Why do I receive a q[num] error when aborting a jQuery queue pipeline?,489,,
Yes,6,0,,08/27/2008,1,30346,2015-12-26T05:52:17.910,2015-12-26T05:52:17.910,,5104596,3211,1,2,html,Fixed page layout in IE6,1736,,
Yes,29,4,2009-12-29T04:12:17.417,08/27/2008,84,30373,2015-07-06T01:12:27.180,2014-01-22T21:14:04.110,,63550,2328,1,69,c++,What C++ pitfalls should I avoid?,11603,,
No,5,0,,08/27/2008,5,30428,2012-01-12T18:50:43.680,2012-01-12T18:50:43.680,mmp1,1060350,3027,1,7,java,experience with java clustering?,3557,,
Yes,7,0,,08/27/2008,0,30430,2010-02-22T19:59:30.860,2008-08-27T15:27:09.943,Keith,905,2684,1,8,c#,Moving from Visual Studio 2005 to 2008 and .NET 2.0,685,,
Yes,11,3,,08/27/2008,20,30485,2015-12-30T12:57:57.643,2015-05-08T22:56:06.377,Sean,64911,106,1,92,html,"What is a reasonable length limit on person ""Name"" fields?",60836,,
Yes,4,1,,08/27/2008,10,30494,2014-09-17T03:51:03.263,2011-08-16T16:39:34.167,,1288,1490,1,24,c#,Compare Version Identifiers,13439,,
Yes,2,0,,08/27/2008,0,30521,2015-04-20T08:02:04.360,2015-04-20T08:02:04.360,,1536843,2897,1,3,c++,Qt Child Window Placement,3240,,
No,3,1,,08/27/2008,0,30566,2010-11-05T21:03:12.667,2008-09-16T18:02:54.193,Jason Z,2470,111,1,2,c#,Delayed Write Failed on Windows 2003 Clustered Fileshare,2639,,
Yes,6,1,,08/27/2008,23,30569,2015-08-17T17:14:49.043,2010-05-08T10:24:39.083,,1431,2972,1,24,c#,Resize transparent images using C#,19700,,
Yes,9,4,,08/27/2008,228,30571,2016-01-07T22:32:29.217,2015-10-08T16:18:11.967,,627727,1709,1,433,java,How do I tell Maven to use the latest version of a dependency?,234144,,
Yes,8,0,,08/27/2008,0,30627,2009-09-05T17:54:45.623,,,0,828,1,2,java,How would you use Java to handle various XML documents?,1713,,
Yes,4,0,,08/27/2008,2,30653,2008-09-02T09:41:09.213,2008-08-28T02:53:09.170,jm,814,814,1,8,c#,"What do I need to do to implement an ""out of proc"" COM server in C#?",4373,,
Yes,6,1,,08/27/2008,5,30660,2011-04-26T03:31:41.553,2011-04-26T03:31:41.553,,135152,547,1,10,mysql,MySQL Binary Log Replication: Can it be set to ignore errors?,15398,,
No,4,0,,08/27/2008,0,30696,2012-01-17T17:05:46.700,2012-01-17T17:05:46.700,Mark Biek,287783,2786,1,0,java,Java code to import CSV into Access,3394,,
Yes,7,0,,08/27/2008,2,30729,2009-01-30T18:29:36.380,,,0,3291,1,3,c#,C# Performance For Proxy Server (vs C++),1970,,
Yes,3,0,,08/27/2008,4,30856,2014-04-30T06:38:13.340,2010-08-18T16:57:22.147,Oli,2363,2363,1,10,mysql,MySQL Results to a File,8024,,
Yes,8,4,,08/27/2008,6,30877,2015-07-24T07:16:29.133,2008-12-29T22:26:02.547,marxidad,1659,3063,1,10,c#,Fastest way to calculate primes in C#?,7184,,
No,6,0,,08/27/2008,2,30928,2011-03-09T11:22:00.010,2008-08-28T07:10:08.930,John,33,1600,1,5,html,A WYSIWYG Markdown control for Windows Forms?,2717,,
Yes,3,0,,08/27/2008,1,30940,2008-08-27T19:57:02.290,,,0,2025,1,2,php,How to handle error logging,773,,
Yes,18,0,,08/27/2008,34,30953,2016-01-28T11:37:56.610,2008-09-10T14:13:49.817,,-1,3022,1,45,android,Is there a multiplatform framework for developing iPhone / Android applications?,57953,,
Yes,10,1,,08/27/2008,2,30998,2012-05-18T21:04:08.490,,,0,2566,1,10,c++,using too much static bad or good?,2938,,
Yes,5,0,,08/27/2008,0,31007,2010-08-22T05:55:47.810,,,0,2723,1,5,c#,Pass reference to element in C# Array,3923,,
Yes,3,0,,08/27/2008,1,31031,2009-07-08T13:13:20.890,2009-07-08T13:13:20.890,,177,177,1,6,c#,What's the best way to allow a user to browse for a file in C#?,236,,
Yes,24,12,,08/27/2008,292,31044,2016-02-08T12:10:45.913,2016-01-22T20:18:15.043,gomercobs,1946501,302,1,1397,jquery,"Is there an ""exists"" function for jQuery?",461956,,
Yes,7,0,,08/27/2008,7,31053,2014-07-26T15:47:40.660,2011-06-26T16:14:13.747,,838,838,1,30,c#,Regex (C#): Replace \n with \r\n,66603,,
Yes,5,0,,08/27/2008,0,31088,2008-10-09T22:22:38.660,2008-10-09T22:22:38.660,Constantin,20310,327,1,2,c#,What is the best way to inherit an array that needs to store subclass specific data?,3110,,
Yes,6,0,,08/27/2008,5,31096,2014-11-13T16:25:20.147,2014-08-26T23:19:08.433,,1563422,3314,1,10,c#,Process Memory Size - Different Counters,9288,,
Yes,4,1,,08/27/2008,9,31127,2015-12-07T16:10:43.793,2015-06-24T17:11:22.080,,95674,2598,1,36,java,Java Swing: Displaying images from within a Jar,23626,,
Yes,4,0,,08/27/2008,0,31128,2014-07-19T02:27:30.627,2012-05-17T15:16:51.863,,106224,2822,1,2,html,Enforcing web coding standards,279,,
Yes,5,0,,08/27/2008,13,31129,2015-12-25T05:44:34.630,2015-12-25T05:44:34.630,JasonBunting,4939915,2993,1,37,jquery,How can I return a variable from a $.getJSON function,57964,,
Yes,3,0,,08/27/2008,7,31201,2008-09-21T07:37:34.410,2008-09-21T07:37:34.410,Jason Etheridge,2193,1288,1,42,java,How do you get a reference to the enclosing class from an anonymous inner class in Java?,9573,,
Yes,12,0,,08/27/2008,0,31215,2011-11-08T18:50:09.967,2008-10-09T00:47:35.733,toolkit,3295,1865,1,5,c#,Constructors with the same argument type,1111,,
Yes,2,0,,08/27/2008,4,31221,2011-12-19T20:00:52.903,,,0,1226,1,23,c#,Response.Redirect using ~ Path,43197,,
No,8,0,,08/27/2008,5,31238,2012-09-21T11:33:26.263,,,0,634,1,11,c#,C#: instantiating classes from XML,3620,,
No,5,0,,08/27/2008,1,31295,2013-10-18T10:18:19.273,2013-10-18T10:18:19.273,,2307541,1615,1,4,jquery,JavaScript animation with Safari,1966,,
Yes,6,0,,08/27/2008,24,31340,2014-02-06T16:19:03.467,2010-09-11T20:31:26.950,,63550,242853,1,69,python,"How do threads work in Python, and what are common Python-threading specific pitfalls?",27012,,
Yes,4,0,,08/28/2008,4,31380,2015-11-23T00:09:21.883,2008-09-17T07:49:15.860,Stu Thompson,2961,338,1,5,java,Is there a reason to use BufferedReader over InputStreamReader when reading all characters?,14861,,
Yes,2,0,,08/28/2008,3,31394,2010-03-23T17:42:19.820,,,0,2598,1,7,java,Java: Programatic Way to Determine Current Windows User,8097,,
Yes,8,0,,08/28/2008,15,31408,2015-04-17T10:58:54.837,2015-04-17T10:58:54.837,Haacked,155077,2993,1,11,c#,Where can I find a good ASP.NET MVC sample?,2253,,
Yes,2,1,,08/28/2008,0,31410,2008-11-02T02:16:57.670,2008-11-02T02:16:57.670,hop,3850,3331,1,4,c#,Visual Studio 2008 debugging issue,1324,,
Yes,3,1,,08/28/2008,0,31412,2011-04-25T21:25:00.240,2008-08-31T00:54:51.600,Mark Biek,305,3002,1,7,python,Proprietary plug-ins for GPL programs: what about interpreted languages?,1699,,
Yes,7,0,,08/28/2008,0,31415,2012-09-02T19:53:35.223,2009-11-22T09:17:09.857,Lane,20938,2644,1,0,java,Quick way to find a value in HTML (Java),7884,,
Yes,2,0,,08/28/2008,0,31424,2008-09-17T21:24:53.310,,,0,493,1,3,c#,NHIbernate: Difference between Restriction.In and Restriction.InG,4444,,
Yes,14,0,,08/28/2008,10,31446,2015-06-15T05:49:10.940,2010-09-01T21:42:21.030,,70604,506,1,44,java,Detach an entity from JPA/EJB3 persistence context,56956,,
Yes,4,1,,08/28/2008,5,31462,2013-03-05T09:16:53.393,2008-08-28T09:07:05.620,Ian Nelson,2084,2644,1,16,java,How to fetch HTML in Java,24925,,
Yes,5,0,,08/28/2008,11,31498,2015-02-10T15:58:09.570,,,0,67,1,58,c#,Best way to test if a generic type is a string? (c#),56680,,
Yes,2,0,,08/28/2008,0,31534,2008-08-28T23:22:24.940,2008-08-28T02:23:19.163,Adam Haile,194,820,1,5,c#,Has anyone moved to NHibernate 2.0 in a production environment?,271,,
Yes,8,0,,08/28/2008,0,31535,2014-12-13T08:17:23.270,2014-12-13T08:17:23.270,pek,1810429,2644,1,4,html,Best way to fetch a varying HTML tag,470,,
No,9,1,,08/28/2008,4,31559,2011-12-16T18:15:18.683,2011-12-16T18:15:18.683,,396458,1455,1,18,c#,Any thoughts on DevExpress XPO ORM Package?,11230,,
Yes,7,0,,08/28/2008,4,31567,2011-01-26T18:45:15.087,2008-08-28T03:12:59.653,BenRobbins,1880,1880,1,10,c#,How to properly cast objects created through reflection,11632,,
Yes,4,0,,08/28/2008,6,31581,2013-09-05T16:16:25.397,2013-09-05T16:16:25.397,,3279,3279,1,25,c#,How scalable is System.Threading.Timer?,8768,,
Yes,11,1,,08/28/2008,6,31584,2015-05-07T00:29:25.067,2015-05-07T00:29:25.067,,2644,2644,1,15,java,Design: Java and returning self-reference in setter methods,8912,,
