"","AcceptedAnswerId","AnswerCount","CommentCount","FavoriteCount","Important","Score","Tags","Title","ViewCount","OwnerUserId","rankpred"
"110","Yes",5,0,100,"unknown",9,"css","What sites offer free, quality web site design templates?",10,45,0.99819571872259
"4820","Yes",5,0,100,"unknown",8,"css","How to chain pseudo selectors in SASS",10,2977,0.998182605850729
"947","No",5,0,100,"unknown",8,"css","Is there a library for rendering basic flow diagrams in Javascript/CSS?",10,2966,0.998182578279278
"1173","Yes",5,0,100,"unknown",8,"css","Is elegant, semantic CSS with ASP.Net still a pipe dream?",10,2640,0.99818176097215
"3779","Yes",5,0,100,"unknown",6,"css","What might cause CSS to fail to load occassionally on all browsers?",10,17887,0.99817895514258
"1048","Yes",5,0,100,"unknown",8,"css","Avoiding repeated constants in CSS",10,797,0.998177133524414
"2718","No",5,0,100,"unknown",8,"css","Why do fixed elements slow down scrolling in Firefox?",10,0,0.99817512875884
"6544","Yes",5,0,100,"unknown",7,"css","Is there any clean CSS method to make each letter in a word a different color?",10,4318,0.998165376719405
"1320","Yes",5,0,100,"unknown",7,"css","IE 6 CSS Hover non Anchor Tag",10,3821,0.998164118782396
"1775","Yes",5,0,100,"unknown",7,"css","Javascript and CSS parsing performance",10,2649,0.998161148969697
"2312","No",5,0,100,"unknown",71,"c++","Precompiled headers with GCC",10,5200,0.998160726780093
"5378","Yes",15,0,100,"unknown",2,"java","Is Java the best language for Mobile App Devlopment?",10,3535708,0.998158857359066
"4481","Yes",5,0,100,"unknown",7,"css","Change Style/Look of Asp:CheckBox using CSS",10,1075,0.998157152955201
"226","Yes",5,0,100,"unknown",7,"css","Haml: how do I set a dynamic class value?",10,722,0.998156255582256
"4902","Yes",5,0,100,"unknown",6,"css","Floated Divs Obeying/Not Obeying Vertical-Align",10,8435,0.998155061309168
"6152","Yes",5,5,100,"unknown",11,"c++","Restrict Template Function",10,22040,0.998154178419754
"4516","Yes",5,0,100,"unknown",4,"css","How do I add a ""last"" class on the last <li> within a Views-generated list?",10,20273,0.998143506737533
"4372","Yes",5,0,100,"unknown",5,"css","How should I organize my ASP.Net themes and common CSS files",10,11702,0.998142511861099
"877","Yes",5,0,100,"unknown",6,"css","What is your best tool or techniques for getting the same display on IE6/7 and Firefox?",10,2702,0.998140416583664
"63","Yes",5,5,100,"unknown",13,"c++","Easy-to-Use Regular Expression Support in C++?",10,0,0.998139675640997
"4320","Yes",5,0,100,"unknown",4,"css","How do I pop up an image in a separate div on the mouseover of a div using only CSS?",10,18748,0.998139598178677
"4009","Yes",5,0,100,"unknown",4,"css","What are the quickest and easiest ways to ensure existing web pages display well on mobile platforms?",10,13967,0.998127291207779
"4197","Yes",5,0,100,"unknown",5,"css","CSS: Display differences",10,2486,0.99811875313046
"1271","Yes",5,0,100,"unknown",5,"css","How can I change the way my Drupal theme displays the front page",10,802,0.998114379137688
"1743","Yes",5,0,100,"unknown",5,"css","Is there a list of browser conditionals for use including stylesheets?",10,305,0.998113086299523
"6264","Yes",5,0,100,"unknown",5,"css","Jagged Button edges in Internet Explorer",10,208,0.998112833871803
"3172","Yes",5,0,100,"unknown",3,"css","how to save a public html page with all media and preserve structure",10,13320,0.998104348752728
"2570","Yes",5,0,100,"unknown",4,"css","How do you vertically center a custom image in a <li> element across browsers?",10,4284,0.998102116289012
"6242","Yes",5,0,100,"unknown",3,"css","In firebug, how do I find out all of the css styles being applied to a particular element?",10,12386,0.998101905519163
"113","Yes",15,0,100,"unknown",130,"c#","Setting Objects to Null/Nothing after use in .NET",10,33,0.998101218070799
"5470","Yes",5,0,100,"unknown",2,"css","Can you suggest the best screencast available to learn CSS?",10,20042,0.998100526804739
"3964","Yes",5,0,100,"unknown",2,"css","How can I create a Netflix-style iframe overlay without a huge javascript library?",10,18526,0.998096551555399
"4327","Yes",5,0,100,"unknown",4,"css","Issues creating a box using CSS",10,1368,0.998094468983053
"5936","Yes",5,0,100,"unknown",4,"css","Do CSS ems always represent the font size?",10,1368,0.998094468983053
"1746","Yes",5,0,100,"unknown",4,"css","why are all links in my site are red, in google chrome and safari?",10,1220,0.998094080029134
"222","Yes",5,0,100,"unknown",4,"css","FF3 WinXP != FF3 Ubuntu - why?",10,257,0.998091547264623
"880","Yes",5,0,100,"unknown",68,"c++","Template typedefs - What's your work around?",10,2759,0.99809098013231
"4387","Yes",5,0,100,"unknown",2,"css","Can an element's CSS class be set via JavaScript?",10,15059,0.998087429164444
"3198","Yes",5,0,100,"unknown",2,"css","How to insert a text-like element into document using javascript and CSS?",10,15023,0.99808733421249
"2182","No",5,0,100,"unknown",3,"css","What is the best way to cache a menu system locally, in the browser?",10,4888,0.998082177402407
"2050","Yes",5,0,100,"unknown",3,"css","Separating CSS deployment from rest of site",10,4636,0.998081510818044
"2764","Yes",5,0,100,"unknown",2,"css","Text Centering Using CSS not working in IE",10,10761,0.998076059641088
"4940","Yes",5,0,100,"unknown",3,"css","element's z-index value can not overcome the iframe content's one",10,2486,0.998075814278827
"4299","Yes",5,0,100,"unknown",3,"css","CSS list-style",10,1368,0.998072845409841
"641","Yes",5,0,100,"unknown",3,"css","Best way to fix CSS/JS drop-down in IE7 when page includes Google Map",10,364,0.998070175373729
"3472","Yes",5,0,100,"unknown",1,"css","Is the syntax for the Wordpress style.css template element available anywhere?",10,16562,0.998069730758561
"5427","Yes",5,0,100,"unknown",2,"css","setting Radio Button enabled/disabled via CSS",10,6624,0.998065052303071
"5649","No",5,0,100,"unknown",2,"css","Using CSS, how can I split a string (e.g. a long URL) in a table cell?",10,6340,0.998064294361322
"5468","No",5,0,100,"unknown",1,"css","ASPNET TreeView Expanded Node Style",10,14134,0.998063256980049
"3784","Yes",5,0,100,"unknown",2,"css","Does the CSS 'font-size: medium' set font to .Body font size or to the *browser*'s base font size?",10,4906,0.998060462761396
"2227","Yes",5,0,100,"unknown",2,"css","How can I get a fixed-position menu like slashdot's comment filtration menu",10,4257,0.998058726167875
"5117","Yes",5,0,100,"unknown",2,"css","Why does Firefox 2 display fonts larger than specified in CSS?",10,4174,0.998058503964667
"4279","Yes",5,0,100,"unknown",1,"css","Consistent outdent of first letter with CSS?",10,11577,0.998056415820168
"5662","Yes",5,0,100,"unknown",1,"css","Simple toggle function with IE6",10,11544,0.99805632737242
"1798","Yes",5,0,100,"unknown",2,"css","How to make your website look the same on Linux",10,3206,0.998055910611143
"1937","Yes",5,0,100,"unknown",2,"css","Does ""display: marker"" work in any current browsers, and if so, how?",10,3191,0.998055870397689
"6006","Yes",5,5,100,"unknown",8,"c++","Finding Frequency of numbers in a given group of numbers",10,8786,0.998055402828027
"2144","Yes",5,0,100,"unknown",8,"java","Java, UTF-8, and Windows console",10,1430323,0.998052868603806
"3910","Yes",5,0,100,"unknown",2,"css","Absolute position, can someone explain this",10,1368,0.998050976935942
"4448","Yes",5,0,100,"unknown",2,"css","Background color stretches accross entire width of ul",10,1368,0.998050976935942
"3557","Yes",5,0,100,"unknown",1,"css","YUI Autocomplete renders under other page elements in IE7",10,8995,0.998049483300752
"1195","Yes",5,0,100,"unknown",2,"css","IE CSS Bug - How do I maintain a position:absolute when dynamic javascript content on the page changes",10,364,0.998048276660722
"5387","Yes",5,0,100,"unknown",2,"css","""Son of Suckerfish"" CSS Menu - sub menus not closing in IE7",10,192,0.998047813689299
"4381","Yes",5,0,100,"unknown",0,"css","How is style inherited",10,15059,0.998043776754669
"4678","Yes",15,10,100,"unknown",12,"c#","C#: Try-catch every line of code without individual try-catch blocks",10,192,0.998041893192293
"4596","Yes",5,0,100,"unknown",1,"css","Sharepoint, master pages and CSS",10,5552,0.998040200636148
"5201","Yes",5,0,100,"unknown",1,"css","Seeking CSS Browser compatibility information for setting width using left and right",10,5114,0.998039016588471
"2421","Yes",5,0,100,"unknown",1,"css","What is the best way to position a div in css?",10,4298,0.998036808787035
"6317","Yes",5,0,100,"unknown",0,"css","Horizontal lines when clicking the button in Firefox",10,10778,0.998032194375773
"2334","Yes",5,0,100,"unknown",1,"css","I have a link icon next to each link. How do I exclude the link icon from images?",10,1683,0.99802971681358
"5047","Yes",5,0,100,"unknown",1,"css","Rounded corners, is this Mozilla specific?",10,1368,0.998028860798636
"3961","Yes",5,0,100,"unknown",65,"c++","Where do ""pure virtual function call"" crashes come from?",10,3153,0.998026324659147
"2088","Yes",5,0,100,"unknown",1,"css","How to properly link your a custom css file in sharepoint",10,0,0.998025138939747
"2542","Yes",5,0,100,"unknown",0,"css","How can I fix an issue in IE where borders don't show up when the mouse isn't hovered over an image",10,7357,0.998022889574621
"2563","Yes",5,0,100,"unknown",0,"css","Ajax Control Toolkit Calendar Control CSS",10,7316,0.998022777792572
"5070","Yes",5,0,100,"unknown",0,"css","How do I apply css to second level menu items?",10,4298,0.998014532199408
"5943","No",5,0,100,"unknown",0,"css","Two column layout with one having a fixed width in CSS",10,1368,0.998006494204285
"1965","No",5,0,100,"unknown",0,"css","Best css generator lanugage?",10,0,0.998002730197832
"3578","No",5,0,100,"unknown",0,"css","css help with box models",10,0,0.998002730197832
"3047","Yes",5,0,100,"unknown",0,"java","Using Spry inside Java Server Faces framework",10,1459442,0.997952809164093
"332","Yes",15,0,100,"unknown",122,"c#","C# 3.0 auto-properties - useful or not?",10,91,0.997922017767376
"1458","Yes",5,0,100,"unknown",25,"python","What is the best way to do Bit Field manipulation in Python?",10,2587612,0.997921672721784
"4007","Yes",5,0,100,"unknown",59,"c++","gdb: how to set breakpoints on future shared libraries with a --command flag",10,7709,0.997901315670141
"6532","No",5,0,100,"unknown",5,"c++","Boost: Fire and forget asynchronous function call?",10,445087,0.997888316955968
"2496","No",5,0,100,"unknown",3,"c++","How do I detect application Level Focus-In in Qt 4.4.1?",10,460958,0.997886878040744
"4431","Yes",5,5,100,"unknown",1,"c++","Strange call stack, could it be problem in asio's usage of openssl?",10,3153,0.997879185716375
"5761","No",5,5,100,"unknown",1,"c++","How do I read a file in C++?",10,0,0.997869946153861
"2433","No",5,0,100,"unknown",4,"c++","Rollover safe timer (tick) comparisons",10,445087,0.99786435901764
"243","Yes",15,0,100,"unknown",118,"c#","Is String.Format as efficient as StringBuilder",10,493,0.997827303077391
"6153","No",5,0,100,"unknown",54,"c++","UTF8 to/from wide char conversion in STL",10,22764,0.997825147090759
"6094","Yes",5,0,100,"unknown",170,"java","Why is using a wild card with a Java import statement bad?",10,22807,0.997819951081108
"3239","No",5,0,100,"unknown",54,"c++","Garbage collection Libraries in C++",10,15315,0.99780269721832
"4092","Yes",5,0,100,"unknown",55,"c++","Why does std::stack use std::deque by default?",10,5963,0.997799151705072
"184","Yes",15,0,100,"unknown",21,"html","Setting a div's height in HTML with CSS",100,404,0.997766129468751
"1813","No",5,0,100,"unknown",0,"c++","Is there a way to parse a dependency tree from a build script output?",10,445087,0.997765784276138
"956","No",5,0,100,"unknown",54,"c++","c/c++ source code visualization?",10,3006,0.9977650923765
"5158","Yes",5,0,100,"unknown",52,"c++","GNU compiler warning ""class has virtual functions but non-virtual destructor""",10,15622,0.997753511695485
"3515","Yes",5,0,100,"unknown",2,"c++","How do I use my own compiler with Nant?",10,424554,0.997752909904159
"3556","No",5,0,100,"unknown",3,"java","Maven Jdepend report contains no data",10,1359466,0.997728453391014
"2782","Yes",5,0,100,"unknown",51,"c++","What is a symbol table?",10,10774,0.997712793217475
"2771","Yes",5,0,100,"unknown",1,"java","What's the best way to extract table content from a group of HTML files?",10,1359937,0.997678134783684
"1410","Yes",5,0,1000,"unknown",174,"c#","What static analysis tools are available for C#?",50,3656,0.997658390281817
"2794","Yes",5,0,100,"unknown",49,"c++","Have you used any of the C++ interpreters (not compilers)?",10,9706,0.9976571636645
"1404","Yes",5,0,100,"unknown",48,"c++","Are there any good C++ Mock object frameworks?",10,4121,0.997612278654104
"6334","Yes",5,0,100,"unknown",45,"c++","Detecting CPU architecture compile-time",10,23643,0.99759568135628
"3786","Yes",15,5,100,"unknown",51,"c#","What is quicker, switch on string or elseif on type?",10,1143,0.997587177526044
"3106","Yes",15,5,100,"unknown",49,"c#","What is cool about generics, why use them?",10,13578,0.997574072045003
"3264","No",5,0,2000,"unknown",1032,"python","What IDE to use for Python?",100,15461,0.997554488615135
"5488","Yes",5,0,100,"unknown",45,"c++","Automatically stop Visual C++ 2008 build at first compile error?",10,10559,0.997551928737205
"5651","Yes",5,0,100,"unknown",43,"c++","Is ncurses available for windows?",10,6619,0.997482451228971
"810","Yes",5,0,100,"unknown",43,"c++","Using bitwise operators for Booleans in C++",10,1891,0.99746599322043
"643","Yes",15,5,1000,"unknown",356,"c#","What is the correct way to create a single-instance application?",50,483,0.997463085614933
"1613","Yes",5,0,100,"unknown",42,"c++","What's safe for a C++ plug-in system?",10,2095,0.997437976530598
"4074","Yes",5,0,100,"unknown",33,"c++","When is it best to use the stack instead of the heap and vice versa?",10,75350,0.997436607157991
"1279","Yes",5,0,100,"unknown",1,"c++","looping and average in c++",10,335696,0.997431320974354
"2172","Yes",5,0,100,"unknown",41,"c++","When do function-level static variables get allocated/initialized?",10,4790,0.997418527897455
"2407","Yes",5,0,100,"unknown",41,"c++","How to solve Memory Fragmentation",10,2958,0.99741200227733
"1309","Yes",5,0,100,"unknown",0,"c++","Variable Holding data in a while statement",10,335696,0.997402191720751
"6537","Yes",5,0,100,"unknown",39,"c++","How to alter a float by its smallest increment (or close to it)?",10,4790,0.997359648909968
"5086","No",5,0,100,"unknown",2,"java","What is java.lang.UnsatisfiedLinkError ... (Operation Failed: 14)",10,1252368,0.997337279082165
"718","Yes",5,0,100,"unknown",38,"c++","In C++ can constructor and destructor be inline functions?",10,1556,0.997317782714883
"377","Yes",5,0,100,"unknown",38,"c++","Any good advice on using emacs for C++ project?",10,1007,0.997315752844838
"6202","Yes",5,0,100,"unknown",36,"c++","Practical Uses for the ""Curiously Recurring Template Pattern""",10,6386,0.997274809455714
"6206","Yes",5,0,100,"unknown",35,"c++","Disk-backed STL container classes?",10,14069,0.997272933064973
"2341","Yes",5,0,100,"unknown",36,"c++","App does not run with VS 2008 SP1 DLLs, previous version works with RTM versions",10,1441,0.997256177480087
