AcceptedAnswerId,AnswerCount,CommentCount,CommunityOwnedDate,CreationDate,_FavoriteCount,_Id,_Important,_LastActivityDate,_LastEditDate,_LastEditorDisplayName,_LastEditorUserId,_OwnerUserId,_PostTypeId,Score,Tags,_Title,ViewCount
Yes,2,0,,11/19/09,100,16114,unknown,2013-07-04T12:23:31.530,2013-07-04T12:23:31.530,,1584286,1629,1,692.34,c#,C# Include Derived Control in Toolbox,10
Yes,8,0,,7/24/10,100,16140,unknown,2013-11-27T18:30:59.863,2008-08-19T17:00:07.867,Nicholas Trandem,765,765,1,287.04,java,What's the best way to get started with OSGI?,10
Yes,2,0,,8/4/10,100,16155,unknown,2016-01-14T13:02:51.490,2016-01-14T13:02:51.490,,4932070,58,1,47.52,php,Making one interface overwrite a method it inherits from another interface in PHP,10
Yes,6,0,,8/4/10,100,16167,unknown,2009-07-31T00:46:51.620,2008-09-18T13:11:41.350,Huppie,1830,1830,1,834.68,c++,Good refactoring support for C++,10
Yes,5,0,,8/4/10,100,16199,unknown,2010-02-19T18:20:21.620,,,0,1491425,1,923.86,c#,Web App - Dashboard Type GUI - Interface,10
Yes,10,5,,3/7/11,100,16233,unknown,2014-05-03T17:56:12.340,2008-08-21T13:12:30.347,sadie,1000,1000,1,212.08,html,Fonts on the Web,10
Yes,4,0,,10/20/11,100,16306,unknown,2015-12-15T02:18:55.140,2013-12-16T15:13:58.910,user2509901,0,41,1,2141.83,c#,How to get only directory name from SaveFileDialog.FileName,10
No,13,0,,8/4/09,100,16340,unknown,2015-06-29T08:29:26.293,2015-06-26T01:24:48.177,Andrew,63550,1948,1,248.54,c#,How do I generate a hashcode from a byte array in C#?,10
Yes,8,0,,4/28/10,100,16403,unknown,2012-07-31T16:03:34.743,2011-09-09T02:35:40.103,,540162,1948,1,4229.4,html,How do you handle white space in your HTML,10
Yes,31,0,2009-11-30T21:11:53.920,4/28/10,100,16432,unknown,2015-12-11T20:23:21.793,2013-10-28T17:41:13.077,paan,63550,920,1,3197.74,c#,String output: format or concat in C#?,50
Yes,6,0,,4/22/09,100,16451,unknown,2013-11-15T00:18:58.997,,,0,1958,1,157.47,java,"Calling .NET Web Service (WSE 2/3, WS-Security) from Java",10
Yes,4,0,,12/4/11,100,16458,unknown,2013-02-15T21:57:24.923,2013-02-15T21:57:24.923,,1065868,666,1,1253.12,html,Dynamic Alphabetical Navigation,10
Yes,9,0,,8/6/10,100,16487,unknown,2010-12-09T19:52:08.020,,,0,1969,1,9807.75,java,How can I deploy artifacts from a Maven build to the SourceForge File Release System?,10
Yes,3,0,,8/6/10,100,16556,unknown,2008-08-31T07:40:44.277,2008-08-31T07:40:44.277,Mark Biek,305,1782,1,77.76,c#,VS.NET Application Diagrams,10
Yes,7,0,,9/15/11,100,16557,unknown,2014-12-15T17:04:19.200,2008-08-23T19:50:37.817,Gaius,1190,1104,1,899.82,java,Overiding the equals method vs creating a new method,10
No,11,0,,10/2/09,100,16563,unknown,2014-10-29T07:06:11.143,2014-10-29T07:06:11.143,Ryan Fox,2534236,428190,1,539.73,php,How to write regex to return only certain parts of this string?,10
No,12,5,,3/1/09,100,16610,unknown,2015-12-03T16:10:12.597,2008-10-08T22:43:10.350,Nigel Campbell,15401,1219,1,327.84,c#,How do you deal with transport-level errors in SqlConnection?,10
No,2,0,,6/24/09,100,16611,unknown,2014-05-04T21:45:37.147,2014-05-04T21:45:37.147,,1537726,1894,1,170.24,c#,Validation Patterns for Custom XML Documents,10
No,9,0,,6/24/09,100,16689,unknown,2012-12-07T10:10:24.260,2011-06-12T10:10:46.390,,125407,0,1,111.2,java,Java and c# interoperability,10
Yes,16,0,,1/16/11,100,16747,unknown,2012-07-13T06:38:32.433,2012-07-13T06:38:32.433,Gaius,727208,1549,1,173.42,c#,What's the best way to implement field validation using ASP.NET MVC?,10
Yes,1,0,,1/20/12,100,16759,unknown,2009-03-14T07:54:29.470,2009-03-14T07:54:29.470,Alan M,20938,572,1,911.62,php,How do you use back-references to PCREs in PHP?,10
No,3,0,,1/20/12,100,16762,unknown,2012-06-12T21:37:42.410,2008-08-19T19:23:58.480,M. Dave Auayan,2007,2007,1,197.97,css,Are there any tools for merging CSS?,10
Yes,5,0,,5/21/10,100,16795,unknown,2016-01-15T14:54:13.207,,,0,1366,1,2499.95,c#,PHPs htmlspecialcharacters equivalent in .NET?,10
Yes,5,0,,3/15/12,100,16815,unknown,2015-06-04T10:26:58.603,2015-06-04T10:26:58.603,,4248328,1912,1,302.94,php,Accessing html parameter in PHP,10
Yes,5,0,,3/15/12,100,16833,unknown,2015-09-03T08:58:07.673,2008-08-19T20:20:53.593,JohnS,1786,1786,1,413.2,c#,How do you download and extract a gzipped file with C#?,10
No,7,0,,8/7/11,100,16861,unknown,2011-06-07T19:08:45.223,2010-01-27T18:05:29.950,,63550,2019,1,970.02,python,Sanitising user input using Python,10
Yes,8,0,,8/7/11,100,16926,unknown,2008-12-01T12:18:46.037,,,0,744,1,1699.83,css,Tool for generating CSS skeleton?,10
Yes,7,0,,5/21/11,100,16935,unknown,2011-05-09T17:12:27.530,2009-06-25T18:24:46.607,,2024,2024,1,384.84,java,Ant's <javac> tasks throws StackOverflowException,10
Yes,4,0,,5/21/11,100,16998,unknown,2013-03-19T10:50:16.453,2012-05-24T17:27:24.340,Stu Thompson,50776,2047,1,14973.03,c#,"Reading ""chunked"" response with HttpWebResponse",10
Yes,12,0,,10/11/10,100,17032,unknown,2014-07-15T12:54:01.257,2014-07-15T12:54:01.257,spoon16,2771704,1853,1,1463.52,c#,Should I *always* favour implictly typed local variables in C# 3.0?,10
Yes,4,0,,10/11/10,100,17117,unknown,2009-03-22T18:37:41.960,2009-03-22T18:37:41.960,moocha,14444,342,1,6692.54,c++,C++ std::tr2 for VS2005,10
Yes,7,0,,12/22/10,100,17125,unknown,2013-12-03T22:53:29.600,2008-09-22T14:26:16.760,Juan Manuel,1782,1782,1,309.8,c#,What are real life applications of yield?,10
Yes,12,0,,7/3/09,100,17170,unknown,2013-10-30T13:47:05.220,,,0,1560,1,442.64,c#,When to use IList and when to use List,50
Yes,10,0,,5/27/09,100,17172,unknown,2015-06-04T10:25:28.367,2015-06-04T10:25:28.367,,4248328,40,1,710,php,Implementing permissions in PHP,10
No,5,0,,6/20/11,100,17181,unknown,2013-08-27T21:01:59.080,,,0,1556,1,989.85,c++,Test Cases VS ASSERTION statement,10
No,24,0,,8/22/12,100,17228,unknown,2015-11-22T21:20:51.050,,,0,1449,1,113.62,c++,What tools do you use to develop C++ applications on Linux?,10
No,3,0,,8/22/12,100,17250,unknown,2014-12-12T12:27:59.550,2013-07-06T01:52:37.973,,2405463,394,1,3035.54,python,Create an encrypted ZIP file in Python,10
No,14,0,,1/26/11,100,17274,unknown,2010-08-23T14:15:59.463,2008-08-23T15:17:29.017,Chris Fournier,2134,1110,1,8249.85,html,REALLY Simple Website--How Basic Can You Go?,10
Yes,6,0,,12/3/12,100,17289,unknown,2015-08-20T22:22:29.690,2013-04-02T15:14:38.883,Patrick McElhaney,830691,2056,1,1651.44,html,iFrame Best Practices,10
Yes,5,0,,9/6/10,100,17299,unknown,2013-08-02T00:53:03.953,2013-08-02T00:53:03.953,,234175,522,1,103.6,c++,How can I sort an array of double pointers based on the values they point to?,10
No,21,5,,3/29/11,1000,17333,unknown,2016-02-06T18:07:53.520,2013-06-29T23:27:37.570,Nickolay,2126637,2057,1,2525.88,c++,Most effective way for float and double comparison,100
Yes,9,0,,3/29/11,100,17373,unknown,2013-01-22T03:35:58.493,2008-08-26T02:56:18.230,Frank Krueger,338,338,1,1225.56,java,How do I open the default mail program with a Subject and Body in a cross-platform way?,10
Yes,4,0,,8/20/10,100,17376,unknown,2008-09-20T21:44:16.957,2008-09-17T07:56:49.710,Stu Thompson,2961,338,1,106.88,php,How would you implement FORM based authentication without a backing database?,10
Yes,5,0,,12/2/10,100,17387,unknown,2012-12-04T21:03:17.350,2008-09-01T06:10:26.607,CVertex,209,209,1,8101.44,c#,Privatizing a BlogEngine.Net Installation,10
No,2,0,,12/2/10,100,17430,unknown,2014-04-02T23:12:25.200,2014-04-02T23:12:25.200,,193717,718,1,59.64,c#,Language Conversion Testing,10
Yes,26,0,2010-01-06T12:51:00.563,12/2/10,100,17434,unknown,2016-01-26T16:55:28.753,2010-01-23T19:17:45.463,roo,63550,716,1,1143.36,c++,When should you use 'friend' in C++?,50
Yes,13,0,,3/26/11,100,17483,unknown,2015-06-11T14:53:41.387,2013-06-05T07:50:02.870,Adam,1025391,1366,1,75.36,c++,Is there a way to prevent a method from being overridden in subclasses?,10
Yes,6,0,,12/19/09,100,17532,unknown,2008-09-16T11:20:20.197,,,0,832,1,1500.24,c#,ASP.NET Custom Controls - Composites,10
Yes,6,0,,12/19/09,100,17533,unknown,2015-10-13T08:22:47.403,2015-10-13T08:22:47.403,,206730,1147,1,144.3,c#,Request Windows Vista UAC elevation if path is protected?,10
No,8,0,,4/29/11,100,17576,unknown,2013-05-31T20:02:35.533,2008-08-20T10:45:49.553,Keith,905,718,1,508.05,c#,Non Public Members for C# Interfaces,10
Yes,7,0,,10/24/10,100,17609,unknown,2015-01-28T10:30:00.447,2012-05-03T16:49:43.910,,1280410,0,1,9799.5,php,Email queueing in php,10
Yes,3,0,,10/24/10,100,17612,unknown,2013-04-28T03:27:06.143,2013-04-28T03:27:06.143,Brian Leahy,1012641,580,1,1210.93,c#,How do you place a file in recycle bin instead of delete?,10
Yes,6,0,,5/12/10,100,17645,unknown,2013-05-22T19:53:27.603,2013-05-22T19:53:27.603,svrist,1411160,86,1,278.82,java,Differences between unix and windows files,10
Yes,4,0,,5/12/10,100,17670,unknown,2009-10-30T19:52:07.957,2009-10-30T19:52:07.957,Chris Fournier,75694,379,1,679.32,c++,Suitable alternative to CryptEncrypt,10
No,5,0,,4/11/10,100,17681,unknown,2015-12-29T14:14:03.883,2015-12-29T14:14:03.883,Gaius,761095,267,1,3905.69,php,"WebSVN with VisualSVN Server, anyone gotten authentication to work?",10
No,3,0,,1/24/09,100,17717,unknown,2012-05-06T22:46:40.563,2008-08-31T00:46:43.493,Mark Biek,305,1693,1,7152,mysql,Migrating from MySQL to PostgreSQL,10
Yes,4,0,,1/24/09,100,17725,unknown,2015-06-30T03:46:19.073,2008-08-23T18:47:46.000,Chris Fournier,2134,832,1,4199.79,c#,"Large, Complex Objects as a Web Service Result",10
Yes,2,0,,11/17/10,100,17772,unknown,2013-04-11T08:44:29.983,,,0,905,1,238.56,c#,Anyone know a quick way to get to custom attributes on an enum value?,10
Yes,3,0,,11/17/10,100,17786,unknown,2012-04-25T17:33:39.280,2012-04-25T17:33:39.280,,1332690,1912,1,679.32,c++,Warning C4341 - 'XX': signed value is out of range for enum constant,10
Yes,6,0,,9/29/10,100,17870,unknown,2012-04-25T17:49:09.840,2012-04-25T17:49:09.840,,1332690,2116,1,2547.16,mysql,Select ..... where .... OR ,10
Yes,5,0,,8/3/10,100,17878,unknown,2012-04-24T19:40:59.910,2012-04-24T19:40:59.910,,1288,493,1,22.2,c#,Listen for events in another application,10
Yes,1,0,,6/13/11,100,17893,unknown,2012-06-28T20:48:32.377,2012-02-05T09:00:52.693,,745,745,1,7963.12,python,What's the best way to distribute python command-line tools?,10
Yes,3,0,,5/5/10,100,17928,unknown,2010-05-08T19:12:25.553,2008-08-22T05:24:28.687,Brad Wilson,1554,1781,1,2649.68,c++,Using an ocx in a console application,10
Yes,14,0,,5/5/10,100,17944,unknown,2015-06-19T11:11:13.617,2008-10-11T06:01:26.630,Bill James,13824,2084,1,4199.79,java,How to Round Up The Result Of Integer Division,100
Yes,3,0,,8/30/10,100,17947,unknown,2008-09-11T21:19:02.033,2008-09-11T21:19:02.033,Adam Lerman,673,673,1,12.22,c#,C# Corrupt Memory Error,10
No,7,0,,10/30/12,100,17993,unknown,2015-12-14T07:46:18.110,,,0,738,1,95.68,java,Easy way to backport Java 6 code to Java 5?,10
Yes,7,0,,10/30/12,100,18077,unknown,2016-02-08T13:23:17.700,2016-02-08T13:23:17.700,Markus,92701,2114,1,192.72,css,The best way of checking for -moz-border-radius support,10
Yes,9,0,,7/15/09,100,18088,unknown,2013-03-02T08:34:51.797,2013-03-02T08:32:59.960,Adam Bellaire,472792,543,1,196.4,java,Are there any studies comparing Java EE vs. .NET?,10
Yes,7,0,,7/15/09,100,18097,unknown,2013-06-14T18:00:51.887,2013-06-14T18:00:51.887,,1159478,1463,1,3499.99,c#,"In C#, do you need to call the base constructor?",10
Yes,4,0,,7/15/09,100,18166,unknown,2016-01-15T14:34:02.920,2008-08-20T15:27:54.680,dragonmantank,204,204,1,46.72,php,cURL adding whitespace to post content?,10
Yes,4,0,,8/7/12,100,18407,unknown,2008-11-27T08:46:33.563,2008-08-20T22:28:38.913,Dan,392,392,1,24794.1,c#,Most succinct way to determine if a variable equals a value from a 'list' of values,10
Yes,14,0,,2/1/09,100,18418,unknown,2013-03-15T14:12:56.133,2008-10-02T17:33:21.597,Andy Lester,8454,1892,1,1672.03,python,Elegant way to remove items from sequence in Python?,10
Yes,1,0,,7/7/12,100,18421,unknown,2014-04-25T11:25:14.953,2014-04-25T11:25:14.953,Brian Jorgensen,15541,229,1,689.85,c#,Best way to bind Windows Forms properties to ApplicationSettings in C#?,10
Yes,6,0,,3/27/09,100,18448,unknown,2009-04-21T20:00:02.960,2008-08-31T01:44:37.317,Mark Biek,305,1256645,1,332.92,c#,Encryption in C# Web-Services,10
Yes,4,0,,3/27/09,100,18449,unknown,2012-04-30T11:30:24.437,2012-04-30T11:30:24.437,,729768,2056,1,2530.85,mysql,Dealing with PHP server and MySQL server in different time zones,10
Yes,4,0,,3/27/09,100,18505,unknown,2013-01-23T05:09:55.427,2008-08-22T06:13:03.843,OJ,611,324,1,13.36,c#,Sending a mouse click to a button in the taskbar using C#,10
Yes,18,0,,3/27/09,100,18524,unknown,2015-01-12T10:17:08.367,2013-11-18T05:35:04.157,ChrisThomas123,2024761,916,1,6863.61,java,Java: Best way of converting List<Integer> to List<String>,100
Yes,13,0,,9/23/10,100,18533,unknown,2011-10-02T18:16:04.863,2008-09-09T22:13:42.683,,-1,111,1,11499.77,c#,C#: What Else Do You Use Besides DataSet,10
Yes,7,0,,3/28/11,100,18538,unknown,2015-06-12T15:28:58.313,2008-08-20T22:27:36.357,danb,2031,2031,1,22.23,java,shortcut for creating a Map from a List in groovy?,10
Yes,4,0,,7/1/09,100,18584,unknown,2012-05-26T23:50:05.027,2012-05-26T23:50:05.027,,168175,1130097,1,130.68,c#,Exact age calculation,10
Yes,5,0,,12/11/10,100,18585,unknown,2010-12-11T21:24:47.210,2010-12-11T21:24:47.210,mark,21234,229,1,564.2,c#,Why can't you bind the Size of a windows form to ApplicationSettings?,10
Yes,3,0,,9/16/09,100,18608,unknown,2008-09-23T21:52:37.520,,,0,327,1,285.12,c#,Is it a bad idea to expose inheritance hierarchy in namespace structure?,10
No,3,0,,2/4/11,100,18661,unknown,2012-06-14T22:34:33.400,2008-08-22T06:13:12.377,OJ,611,838,1,172.48,c#,Getting UI text from external app in C#,10
Yes,22,0,,9/11/10,100,18671,unknown,2016-02-11T08:48:28.473,,,0,534,1,1951.12,mysql,Quick easy way to migrate SQLite3 to MySQL?,100
Yes,3,0,,3/2/10,100,18685,unknown,2016-01-15T14:49:50.647,2012-04-30T11:23:31.697,,729768,184,1,28.9,php,"How to display ""12 minutes ago"" etc in a PHP webpage?",10
Yes,2,0,,3/2/10,100,18705,unknown,2009-10-02T14:07:09.603,2009-10-02T14:07:09.603,,6651,829,1,1446.2,c#,Anyone know how to create Projects/Tasks for Project Server 2003 via C#?,10
No,4,0,,3/2/10,100,18757,unknown,2012-07-13T06:39:05.240,2012-07-13T06:39:05.240,,727208,1851,1,116.35,c#,"Using ASP.NET MVC, how to best avoid writing both the Add View and Edit View?",10
Yes,4,0,,9/15/09,100,18765,unknown,2013-12-19T18:38:26.843,2013-12-19T18:38:26.843,,2124004,2191,1,27.58,c#,Importing C++ enumerations into C#,10
No,2,0,,12/30/10,100,18858,unknown,2011-02-16T10:34:46.093,2011-02-16T10:34:46.093,Chris Fournier,2118,2118,1,1312.74,html,Batch code indenters and beautifiers,10
No,4,0,,12/30/10,100,18869,unknown,2015-10-22T16:21:02.127,2015-10-22T16:21:02.127,Clayton,5240004,1449,1,162,c++,How to install a plugin for QtWebKit,10
Yes,6,0,,7/25/11,100,18920,unknown,2008-09-17T10:43:15.503,,,0,1858,1,908.82,html,"Can you set, or where is, the local document root?",10
Yes,6,0,,12/23/09,100,18959,unknown,2010-02-03T18:13:01.327,2008-09-11T14:13:59.713,,-1,2206,1,22799.62,c++,How to match linux device path to windows drive name?,10
Yes,8,0,,10/31/12,100,19011,unknown,2009-11-02T09:55:39.403,2008-09-18T20:21:16.263,,270,270,1,20.8,java,Best practice for storing large amounts of data with J2ME,10
Yes,2,0,,12/22/09,100,19030,unknown,2012-08-11T15:56:22.453,,,0,745,1,650.38,python,How to check set of files conform to a naming scheme,10
Yes,5,0,,4/14/12,100,19127,unknown,2014-06-25T18:54:30.783,2014-06-25T18:54:30.783,Dustman,2758393,364,1,13.92,css,Best way to fix CSS/JS drop-down in IE7 when page includes Google Map,10
Yes,18,0,,5/13/11,1000,19132,unknown,2015-08-17T18:48:32.507,2012-07-04T09:39:35.880,RoBorg,4023,0,1,154.98,c#,Expression Versus Statement,10
Yes,24,5,,5/13/11,1000,19147,unknown,2016-01-18T23:40:16.783,2016-01-17T12:14:39.067,,63550,483,1,154.08,c#,What is the correct way to create a single-instance application?,50
Yes,6,0,,12/7/11,1000,19151,unknown,2016-03-03T17:55:26.140,2015-07-12T13:16:05.207,,284795,145,1,7998.62,python,How to make class iterable?,100
Yes,1,0,,12/7/11,100,19162,unknown,2008-08-31T00:21:27.533,2008-08-31T00:21:27.533,Mark Biek,305,1852,1,1324,mysql,PHP Script to populate MySQL tables,10
Yes,2,0,,12/4/10,100,19193,unknown,2011-08-10T15:37:27.377,2011-08-10T15:37:27.377,,1288,2222,1,102.24,c++,How to make a tree in C++?,10
Yes,4,0,,11/24/09,100,19295,unknown,2012-08-31T07:34:45.973,2008-08-21T04:06:17.510,ScArcher2,1310,1310,1,390.26,java,Database backed i18n for java web-app,10
Yes,6,0,,11/24/09,100,19339,unknown,2016-03-05T11:08:28.947,2013-06-05T17:52:41.467,,832621,680,1,566.72,python,A Transpose/Unzip Function in Python (inverse of zip),10
Yes,10,0,,11/24/09,100,19347,unknown,2013-11-18T05:13:03.563,2013-11-18T05:13:03.563,,2024761,396,1,12.28,java,What is the best way to go from Java/C# to C++?,10
Yes,6,0,,9/13/11,100,19353,unknown,2015-09-10T17:16:59.683,,,0,536,1,283.2,c#,Detecting audio silence in WAV files using C#,10
Yes,7,0,,9/13/11,100,19388,unknown,2014-12-05T15:03:34.540,2014-12-05T15:03:34.540,,254477,2238,1,1997.64,php,GOTO command in PHP?,10
Yes,5,0,,12/3/10,100,19454,unknown,2015-02-01T13:59:54.173,2015-02-01T13:59:54.173,Rob Cooper,3204551,832,1,2516.4,c#,Enforce Attribute Decoration of Classes/Methods,10
No,2,0,,12/18/11,100,19461,unknown,2009-08-03T14:24:18.777,2008-09-10T00:13:45.937,,-1,1384652,1,1835.28,html,"Click an image, get coordinates",10
Yes,5,0,,12/18/11,100,19466,unknown,2015-10-10T08:56:20.030,2015-10-10T08:56:20.030,,4800955,115,1,510.3,php,Check file permissions,10
Yes,8,0,,12/18/11,100,19487,unknown,2016-01-14T19:13:40.240,,,0,5,1,827.64,html,What's the best way to go from a Photoshop mockup to semantic HTML and CSS?,10
Yes,2,0,,8/9/12,100,19517,unknown,2013-02-14T15:14:12.110,2013-02-14T15:14:12.110,,4367,4367,1,879.12,c#,Is anybody using the Specter BDD Framework?,10
Yes,11,0,,8/9/12,100,19553,unknown,2015-11-20T11:39:56.393,2015-11-20T11:39:56.393,tonylo,3218692,1163,1,449.77,c#,Enforcing required function call,10
Yes,5,0,,8/24/10,100,19589,unknown,2014-04-02T06:18:11.567,2013-10-24T10:46:46.827,,493680,1297,1,340.38,c#,Loading System.ServiceModel configuration section using ConfigurationManager,10
Yes,8,0,,5/22/11,100,19654,unknown,2012-06-07T02:33:50.953,2012-06-07T02:33:50.953,Gaius,1324019,1951,1,656.42,python,Introducing Python,10
Yes,4,0,,5/22/11,100,19656,unknown,2012-03-01T16:31:43.007,2010-10-08T07:22:45.727,,2260,2260,1,436.54,c#,How to find an implementation of a C# interface in the current assembly with a specific name?,10
Yes,2,0,,11/18/12,100,19708,unknown,2015-05-26T13:05:41.627,,,0,497,1,9313.8,php,Fast(er) way to get file inode using PHP,10
Yes,4,0,,6/28/12,100,19746,unknown,2015-10-05T18:33:19.103,2012-07-13T06:39:20.700,Erik van Brakel,727208,909,1,866.97,c#,Views in separate assemblies in ASP.NET MVC,10
No,15,0,,6/28/12,100,19758,unknown,2013-09-20T00:14:21.960,,,0,0,1,2127.62,php,Tools for PHP code refactoring,10
Yes,9,0,,2/4/09,100,19766,unknown,2015-09-22T08:26:18.810,2015-05-04T08:19:55.423,,785593,1827,1,1494.5,java,How do I make a list with checkboxes in Java Swing?,10
Yes,3,0,,2/4/09,100,19837,unknown,2008-09-22T09:24:35.783,2008-08-22T00:56:34.307,Scott,1915,1915,1,166.8,php,PHP with SQL Server 2005+,10
Yes,3,0,,12/25/09,100,19838,unknown,2015-05-08T13:27:34.953,2015-05-08T13:27:34.953,jcarrascal,1292374,2148,1,4730.62,java,Ruby blocks/Java closures in C,10
Yes,13,0,,9/26/11,100,19843,unknown,2014-06-25T11:42:34.403,2008-11-26T19:19:55.983,CodeSlave,685,2275,1,939.06,c#,Generics in c# & accessing the static members of T,10
Yes,13,0,,9/22/11,100,19893,unknown,2014-12-10T08:42:35.403,2012-08-21T12:40:45.853,Bill the Lizard,603019,1288,1,332.5,java,How do you embed binary data in XML?,50
Yes,4,0,,9/22/11,100,19933,unknown,2015-07-21T10:00:04.380,2015-07-21T10:00:04.380,,2040039,2260,1,140.4,c#,How to copy a file in C#,10
Yes,4,0,,2/15/09,100,19952,unknown,2011-12-17T04:17:24.183,2011-12-17T04:17:24.183,Chris Fournier,214668,482,1,87.4,java,Algorithm to perform RFC calculation in Java,10
No,1,0,,2/15/09,100,19953,unknown,2008-09-26T18:41:50.110,2008-09-26T18:41:50.110,Chris,2134,2285,1,159.6,c#,How do I stop MS Graph component popping up during Interop?,10
Yes,2,0,,2/15/09,100,20003,unknown,2010-04-08T10:53:22.233,2008-08-23T20:08:27.320,Gaius,1190,686,1,19200.4,java,Repository layout for large Maven projects,10
